id,motor,propeller,battery,number_of_batteries,useful thrust,endurance,score
1f24b762,P60 KV340,T-motor 20*6CF,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,1,9109.294117647061,6.615032793176088,2.816517367006607
d7935b75,P60 KV340,T-motor 20*6CF,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,2,7499.294117647061,13.230065586352175,1.7275939624079317
19765934,P60 KV340,T-motor 20*6CF,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,3,5889.294117647061,19.845098379528263,1.2249657480169978
f9c0ba4f,P60 KV340,T-motor 20*6CF,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,4,4279.294117647061,26.46013117270435,0.9631220151096236
b7bf4d1b,P60 KV340,T-motor 20*6CF,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,5,2669.2941176470613,33.07516396588044,0.8234630241828935
8ac2d7cb,P60 KV340,T-motor 20*6CF,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,1,9069.294117647061,6.615032793176088,2.7729910391093235
78f3ead0,P60 KV340,T-motor 20*6CF,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,2,7419.294117647061,13.230065586352175,1.6879247714379624
570d45bf,P60 KV340,T-motor 20*6CF,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,3,5769.294117647061,19.845098379528263,1.1910698796896813
e682de2c,P60 KV340,T-motor 20*6CF,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,4,4119.294117647061,26.46013117270435,0.9339765899512151
bade6392,P60 KV340,T-motor 20*6CF,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,5,2469.2941176470613,33.07516396588044,0.7980340757236049
1cf59df0,P60 KV340,T-motor 20*6CF,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,1,9769.294117647061,3.307516396588044,3.6653596109139626
346d3004,P60 KV340,T-motor 20*6CF,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,2,8819.294117647061,6.615032793176088,2.5225301192135094
a67394ad,P60 KV340,T-motor 20*6CF,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,3,7869.294117647061,9.922549189764132,1.8738634702087034
11bffaea,P60 KV340,T-motor 20*6CF,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,4,6919.294117647061,13.230065586352175,1.4658744044174357
9ad59531,P60 KV340,T-motor 20*6CF,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,5,5969.294117647061,16.53758198294022,1.193132378931839
e86525c8,P60 KV340,T-motor 20*6CF,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,1,9609.294117647061,4.410021862117392,3.4263594424031876
c47fd112,P60 KV340,T-motor 20*6CF,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,2,8499.294117647061,8.820043724234784,2.284650154704817
681dcfa7,P60 KV340,T-motor 20*6CF,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,3,7389.294117647061,13.230065586352175,1.6733705617741867
0180f5ed,P60 KV340,T-motor 20*6CF,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,4,6279.294117647061,17.64008744846957,1.3074446656163685
849a44e8,P60 KV340,T-motor 20*6CF,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,5,5169.294117647061,22.05010931058696,1.0750427632128206
b5b76551,P60 KV340,T-motor 20*6CF,Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90,1,9685.294117647061,3.307516396588044,3.526556856662511
28c571d3,P60 KV340,T-motor 20*6CF,Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90,2,8651.294117647061,6.615032793176088,2.372618255142647
391ed18a,P60 KV340,T-motor 20*6CF,Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90,3,7617.294117647061,9.922549189764132,1.7333655517452238
14fd4511,P60 KV340,T-motor 20*6CF,Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90,4,6583.294117647061,13.230065586352175,1.3378286758701365
7a017e7c,P60 KV340,T-motor 20*6CF,Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90,5,5549.294117647061,16.53758198294022,1.0768527766692357
d60fdc38,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90,1,12834.58823529412,4.482494003949092,4.247201157747045
2588f7af,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90,2,11514.58823529412,8.964988007898183,2.7687495503501958
4f9f9389,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90,3,10194.58823529412,13.447482011847276,2.0076425860081826
714d11e1,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90,4,8874.58823529412,17.929976015796367,1.5601445076861626
173528df,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90,5,7554.588235294121,22.412470019745456,1.2776326264613058
af933a03,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90,1,12139.58823529412,7.171990406318547,3.338729205073254
9e0e6fcc,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90,2,10124.58823529412,14.343980812637094,1.9889087656975615
d33f3ccc,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90,3,8109.588235294121,21.51597121895564,1.3981570431071235
1dda957d,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90,4,6094.588235294121,28.687961625274188,1.099015765809798
e0fa6257,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90,5,4079.5882352941208,35.859952031592734,0.942487795626491
55663b17,P60 KV340,T-motor 22*6.6CF,Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90,1,13404.58823529412,2.241247001974546,5.386351816338092
b36448ac,P60 KV340,T-motor 22*6.6CF,Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90,2,12654.58823529412,4.482494003949092,3.9612525317081566
0cad9b57,P60 KV340,T-motor 22*6.6CF,Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90,3,11904.58823529412,6.723741005923638,3.0837518746354524
8b403ed4,P60 KV340,T-motor 22*6.6CF,Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90,4,11154.58823529412,8.964988007898183,2.494788257230204
c1e07f00,P60 KV340,T-motor 22*6.6CF,Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90,5,10404.58823529412,11.206235009872728,2.0764524279029137
1419d385,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90,1,11524.58823529412,8.964988007898183,2.777001563764587
b93f4817,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90,2,8894.58823529412,17.929976015796367,1.566590663826669
e7cf8648,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90,3,6264.588235294121,26.894964023694552,1.0976987301994003
e23bb6bc,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90,4,3634.5882352941208,35.859952031592734,0.8937385484651348
485ec55e,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90,5,1004.5882352941208,44.82494003949091,0.8144772243238727
381d8814,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90,1,12334.58823529412,6.275491605528728,3.553861167501016
f4862910,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90,2,10514.58823529412,12.550983211057456,2.1577724225491517
13a10d00,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90,3,8694.58823529412,18.826474816586188,1.5186787148792802
b4a13358,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90,4,6874.588235294121,25.101966422114913,1.1791660445401313
412838ea,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90,5,5054.588235294121,31.37745802764364,0.9885608242227748
9b36c0eb,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,1,12544.58823529412,5.37899280473891,3.81650318824717
095d7cbe,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,2,10934.58823529412,10.75798560947782,2.376765241527361
f3f7793b,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,3,9324.58823529412,16.13697841421673,1.6847692933335323
597454a9,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,4,7714.588235294121,21.51597121895564,1.2998621161302417
9ff15556,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,5,6104.588235294121,26.894964023694552,1.0707854227581686
11f81424,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,1,12504.58823529412,5.37899280473891,3.7609911118153647
2526a048,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,2,10854.58823529412,10.75798560947782,2.326172433277845
09bf2ab2,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,3,9204.58823529412,16.13697841421673,1.6415395947991467
ece89b76,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,4,7554.588235294121,21.51597121895564,1.2626909797814756
9f0943b5,P60 KV340,T-motor 22*6.6CF,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,5,5904.588235294121,26.894964023694552,1.0383541610679174
7c6a0ad5,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,1,13204.58823529412,2.689496402369455,4.9245692989804075
c7335612,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,2,12254.58823529412,5.37899280473891,3.441561322993129
0faee177,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,3,11304.58823529412,8.068489207108366,2.588792717490188
50b92158,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,4,10354.58823529412,10.75798560947782,2.042976548367849
dc7767d0,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,5,9404.58823529412,13.447482011847276,1.669650097568208
cd6b0d6c,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,1,13044.58823529412,3.5859952031592734,4.611262830715874
a03d8e4b,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,2,11934.58823529412,7.171990406318547,3.1211901742671433
e93bba2f,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,3,10824.58823529412,10.75798560947782,2.307610463125742
dab0edf6,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,4,9714.58823529412,14.343980812637094,1.8069469529609068
f86d89ce,P60 KV340,T-motor 22*6.6CF,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,5,8604.58823529412,17.929976015796367,1.4765756430537813
d4c277d2,P60 KV340,T-motor 22*6.6CF,Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90,1,13120.58823529412,2.689496402369455,4.74754473763595
14fe4e7f,P60 KV340,T-motor 22*6.6CF,Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90,2,12086.58823529412,5.37899280473891,3.250368560856733
a56aec03,P60 KV340,T-motor 22*6.6CF,Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90,3,11052.58823529412,8.068489207108366,2.4096061983181682
5903fe9a,P60 KV340,T-motor 22*6.6CF,Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90,4,10018.58823529412,10.75798560947782,1.8796711510768573
8d9ca049,P60 KV340,T-motor 22*6.6CF,Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90,5,8984.58823529412,13.447482011847276,1.5213508387036807
771cc8ce,U15II Power Type Heavy Lift Drone Motor KV80,"Xoar PJP-T-L 40""x10"" propeller",LiPo 4000mAh 12S 44.4v Battery Pack,1,11765.470588235294,3.7232291950243934,1.1077804742798227
a24ec06d,U15II Power Type Heavy Lift Drone Motor KV80,"Xoar PJP-T-L 40""x10"" propeller",LiPo 4000mAh 12S 44.4v Battery Pack,2,10634.470588235294,7.446458390048787,0.9829729756631961
7bc51cbe,U15II Power Type Heavy Lift Drone Motor KV80,"Xoar PJP-T-L 40""x10"" propeller",LiPo 4000mAh 12S 44.4v Battery Pack,3,9503.470588235294,11.16968758507318,0.889445008055467
402aab84,U15II Power Type Heavy Lift Drone Motor KV80,"Xoar PJP-T-L 40""x10"" propeller",LiPo 4000mAh 12S 44.4v Battery Pack,4,8372.470588235294,14.892916780097574,0.81994913573462
1296d7c7,U15II Power Type Heavy Lift Drone Motor KV80,"Xoar PJP-T-L 40""x10"" propeller",LiPo 4000mAh 12S 44.4v Battery Pack,5,7241.470588235294,18.616145975121967,0.7693163634988555
02a2061b,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90,1,8554.025404705884,5.535496833458521,3.444149113122644
130f3dc9,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90,2,7234.025404705884,11.070993666917042,2.052808246214944
0109ada8,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90,3,5914.025404705884,16.606490500375564,1.4158398271709778
e94da4d4,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90,4,4594.025404705884,22.141987333834084,1.074503853911447
0b6b46cb,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90,5,3274.0254047058843,27.6774841672926,0.8793232471071432
e84c82de,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90,1,7859.025404705884,8.856794933533633,2.5680091234551727
738ef6c1,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90,2,5844.025404705884,17.713589867067267,1.4058356586939724
d9186e26,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90,3,3829.0254047058843,26.570384800600895,0.9690216079802249
c1cebd15,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90,4,1814.0254047058843,35.42717973413453,0.7856774256922283
69ba86c9,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90,5,-200.97459529411572,44.28397466766817,0.7202918927061068
683a7d9a,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90,1,9124.025404705884,2.7677484167292605,4.649572835892284
2545deff,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90,2,8374.025404705884,5.535496833458521,3.157421313026853
f190ce0b,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90,3,7624.025404705884,8.303245250187782,2.327940954640565
dae1546b,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90,4,6874.025404705884,11.070993666917042,1.8088136794295289
48035b50,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90,5,6124.025404705884,13.8387420836463,1.4598760114514884
c35b8d70,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90,1,7244.025404705884,11.070993666917042,2.060235205523851
e2528f39,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90,2,4614.025404705884,22.141987333834084,1.079757922708985
603d41f8,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90,3,1984.0254047058843,33.21298100075113,0.7710486314609457
80711379,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90,4,-645.9745952941157,44.28397466766817,0.6830990392795402
e368f3ed,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90,5,-3275.9745952941157,55.3549683345852,0.6947998410864941
2ecd8f7f,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90,1,8054.025404705884,7.749695566841928,2.7680952116227315
d422fdd5,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90,2,6234.025404705884,15.499391133683856,1.5378850502383032
090148d3,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90,3,4414.025404705884,23.249086700525787,1.047082119152898
2635578c,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90,4,2594.0254047058843,30.998782267367712,0.8213955962997084
fcb88836,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90,5,774.0254047058843,38.748477834209645,0.7207233147267503
a1ac3b08,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,1,8264.025404705884,6.642596200150224,3.0185302761152943
dc5b8066,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,2,6654.025404705884,13.285192400300447,1.7160347441168413
e697f0c2,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,3,5044.025404705884,19.927788600450672,1.1642026250365254
4444ef51,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,4,3434.0254047058843,26.570384800600895,0.8904447264350085
9ffc95cf,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90,5,1824.0254047058843,33.21298100075113,0.7500617933120107
f33eefbf,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,1,8224.025404705884,6.642596200150224,2.9642926586351264
4c33637a,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,2,6574.025404705884,13.285192400300447,1.6719991771128078
b2169291,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,3,4924.025404705884,19.927788600450672,1.1286399045895048
2f1cb319,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,4,3274.0254047058843,26.570384800600895,0.8608715909956147
cbd4e8c3,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,5,1624.0254047058843,33.21298100075113,0.7248242461707713
8f2af7e3,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,1,8924.025404705884,3.321298100075112,4.145192459033891
0fa994ef,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,2,7974.025404705884,6.642596200150224,2.6566950594999126
bc7f3e72,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,3,7024.025404705884,9.963894300225336,1.8867962633344475
8c6b5e47,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,4,6074.025404705884,13.285192400300447,1.4284996437488902
adb71404,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90,5,5124.025404705884,16.606490500375564,1.1333487976585301
0548b55b,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,1,8764.025404705884,4.428397466766817,3.815918240460582
ae5974cd,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,2,7654.025404705884,8.856794933533633,2.364885961727072
9a31e702,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,3,6544.025404705884,13.285192400300447,1.6558840129056105
d563a4ff,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,4,5434.025404705884,17.713589867067267,1.2532704689949417
8c2aa17d,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90,5,4324.025404705884,22.141987333834084,1.0066069064691237
